	Price	Distance	Car	BuildingArea	YearBuilt
8886	1100000.0	2.6	1.0	118.0	2013.0
8890	1045000.0	2.6	1.0	81.0	1890.0
8892	2000000.0	2.6	1.0	180.0	1910.0
8893	646000.0	2.6	1.0	70.0	1993.0
8895	660000.0	2.6	1.0	76.0	2013.0
8898	1145000.0	2.6	1.0	80.0	1960.0
8904	905000.0	2.6	0.0	124.0	1890.0
8906	750000.0	2.6	1.0	104.0	2000.0
8907	604000.0	2.6	2.0	75.0	2009.0
8908	1645000.0	2.6	1.0	214.0	1970.0
8910	306000.0	2.6	1.0	40.0	1965.0
8911	1270000.0	2.6	1.0	102.0	1900.0
8920	1850000.0	2.6	1.0	112.0	1900.0
8922	1650000.0	2.6	1.0	141.0	1920.0
8924	1320000.0	2.6	2.0	118.0	1890.0
8925	1651000.0	2.6	1.0	111.0	1900.0
8932	1800000.0	2.6	0.0	193.0	1900.0
8934	791500.0	2.6	2.0	104.0	2005.0
8935	1600000.0	2.6	2.0	144.0	1850.0
8936	1200000.0	2.6	1.0	89.0	1940.0
8937	1555000.0	2.6	1.0	164.0	1900.0
8940	1582000.0	2.6	2.0	184.0	2005.0
8943	2055000.0	2.6	1.0	121.0	1960.0
8947	1345000.0	2.6	1.0	128.0	1900.0
8948	410000.0	2.6	1.0	60.0	2008.0
8949	696000.0	2.6	1.0	68.0	2008.0
8950	1350000.0	2.6	2.0	174.0	2000.0
8955	807000.0	2.6	2.0	106.0	2000.0
8958	385000.0	2.6	1.0	50.0	2005.0
8959	1150000.0	2.6	0.0	80.0	1900.0
8961	1775000.0	2.6	0.0	144.0	1900.0
8963	1270000.0	2.6	1.0	92.0	1910.0
8964	827500.0	2.6	0.0	72.0	1900.0
8967	560000.0	2.6	1.0	70.0	2004.0
8971	790000.0	2.6	1.0	91.0	2013.0
8975	1212500.0	2.6	2.0	108.0	2010.0
8976	1125000.0	2.6	0.0	74.0	1900.0
8977	1520000.0	2.6	2.0	100.0	1900.0
8980	1101500.0	11.4	1.0	207.0	1960.0
8992	1020000.0	11.4	2.0	181.0	1940.0
8993	560000.0	11.4	1.0	112.0	2000.0
8994	1050000.0	11.4	2.0	205.0	1950.0
8999	531000.0	11.4	1.0	89.0	1990.0
9002	620000.0	11.4	0.0	134.0	1940.0
9003	780000.0	11.4	2.0	154.0	1970.0
9013	821000.0	11.4	2.0	148.0	1950.0
9014	915000.0	11.4	2.0	185.0	2008.0
9016	890000.0	11.4	2.0	182.0	1970.0
9020	430000.0	11.4	1.0	83.0	1980.0
9023	1012000.0	11.4	1.0	142.0	2015.0
9024	1020000.0	11.4	2.0	141.0	1960.0
9033	1270000.0	11.4	4.0	230.0	1950.0
9040	515000.0	11.4	1.0	99.0	1955.0
9043	867000.0	11.4	1.0	51.0	1960.0
9044	945000.0	11.4	1.0	135.0	1960.0
9048	618000.0	11.4	1.0	96.0	1980.0
9052	601000.0	11.4	1.0	142.0	2006.0
9062	908000.0	11.4	2.0	125.0	1950.0
9063	1145000.0	6.6	1.0	116.0	1890.0
9065	970000.0	6.6	0.0	98.0	1890.0
9066	1325000.0	6.6	2.0	211.0	2015.0
9067	450000.0	6.6	2.0	65.0	1970.0
9069	1330000.0	6.6	2.0	187.0	2012.0
9070	1075000.0	6.6	1.0	140.0	1900.0
9072	1350000.0	6.6	2.0	211.0	2015.0
9074	1201000.0	6.6	1.0	158.0	1910.0
9075	990000.0	6.6	0.0	134.0	1910.0
9077	720000.0	6.6	1.0	127.0	2011.0
9080	880000.0	6.6	0.0	125.0	1890.0
9081	920000.0	6.6	2.0	132.0	2000.0
9082	1395000.0	6.6	2.0	155.0	1946.0
9083	965000.0	6.6	0.0	104.0	1910.0
9084	920000.0	6.6	1.0	149.0	1910.0
9087	875000.0	6.6	2.0	154.0	2000.0
9088	822500.0	6.6	1.0	111.0	1930.0
9090	1080000.0	6.6	0.0	111.0	1900.0
9094	1275000.0	6.6	1.0	218.0	1890.0
9096	955000.0	6.6	0.0	72.0	1912.0
9097	1455000.0	6.6	3.0	198.0	1920.0
9100	533000.0	6.6	1.0	62.0	2012.0
9103	970000.0	6.6	1.0	127.0	1920.0
9104	355000.0	6.6	1.0	71.0	1975.0
9106	1032000.0	6.6	0.0	136.0	1900.0
9113	1270000.0	6.6	1.0	150.0	1890.0
9115	815000.0	6.6	0.0	81.0	1900.0
9117	593000.0	2.1	1.0	83.0	2012.0
9119	1600000.0	2.1	1.0	93.0	1890.0
9122	1620000.0	2.1	0.0	153.0	1890.0
9126	1270000.0	2.1	0.0	104.0	1900.0
9128	2633000.0	2.1	0.0	119.0	1900.0
9129	1405000.0	2.1	1.0	117.0	1880.0
9133	2260000.0	2.1	0.0	232.0	1856.0
9135	1595000.0	2.1	0.0	126.0	1890.0
9136	595000.0	2.1	1.0	76.0	2004.0
9137	490000.0	2.1	1.0	56.0	2013.0
9138	1250000.0	2.1	0.0	113.0	1890.0
9143	2180000.0	2.1	1.0	153.0	1860.0
9144	930000.0	2.1	0.0	76.0	1900.0
9146	1200000.0	2.1	0.0	120.0	1910.0
9154	2000000.0	2.1	1.0	141.0	1890.0
9156	2000000.0	2.1	1.0	150.0	1900.0
9158	1050000.0	2.1	2.0	122.0	2001.0
9160	1250000.0	2.1	1.0	125.0	1890.0
9161	1650000.0	2.1	0.0	195.0	1890.0
9165	561000.0	2.1	1.0	78.0	2001.0
9166	1825000.0	2.1	2.0	153.0	1900.0
9167	1200000.0	2.1	1.0	79.0	1890.0
9172	1390000.0	2.1	1.0	138.0	1998.0
9173	1615000.0	2.1	2.0	220.0	2009.0
9177	2300000.0	2.1	2.0	260.0	1877.0
9181	742000.0	2.1	2.0	90.0	2003.0
9182	2075000.0	2.1	0.0	163.0	1890.0
9193	722000.0	3.3	1.0	86.0	2003.0
9197	850000.0	3.3	2.0	86.0	2014.0
9198	1230000.0	3.3	2.0	138.0	1998.0
9210	535000.0	3.3	1.0	64.0	1970.0
9211	990000.0	3.3	2.0	38.0	2015.0
9213	695000.0	3.3	0.0	79.0	1930.0
9226	775000.0	3.3	1.0	103.0	2000.0
9227	572000.0	3.3	1.0	73.0	1960.0
9229	1460000.0	3.3	1.0	148.0	1990.0
9232	623500.0	3.3	1.0	75.0	1970.0
9233	409000.0	3.3	1.0	45.0	1970.0
9235	1250000.0	3.3	1.0	118.0	2003.0
9238	659000.0	3.3	1.0	77.0	1940.0
9239	780000.0	3.3	1.0	75.0	1960.0
9241	1455000.0	3.3	0.0	94.0	1890.0
9245	360500.0	3.3	1.0	44.0	1960.0
9246	1300000.0	3.3	2.0	107.0	1986.0
9247	1300000.0	3.3	1.0	107.0	1980.0
9255	380000.0	3.3	1.0	41.0	1980.0
9264	5700000.0	3.3	0.0	272.0	1880.0
9268	515000.0	3.3	1.0	44.0	1970.0
9269	2695000.0	3.3	1.0	200.0	1910.0
9276	310000.0	3.3	1.0	40.0	1950.0
9279	627500.0	3.3	1.0	85.0	1970.0
9281	425000.0	3.3	1.0	56.0	2007.0
9283	330000.0	3.3	1.0	47.0	1970.0
9293	693000.0	3.3	1.0	64.0	1960.0
9296	2285000.0	3.3	2.0	135.0	1890.0
9297	3000000.0	3.3	2.0	175.0	1890.0
9299	515000.0	3.3	1.0	65.0	2013.0
9303	600000.0	3.3	2.0	72.0	1970.0
9312	2600000.0	3.3	2.0	127.0	1880.0
9314	320000.0	3.3	0.0	47.0	1970.0
9319	400000.0	3.3	1.0	45.0	1960.0
9320	1810000.0	3.3	1.0	18.0	1906.0
9326	567500.0	3.3	1.0	56.0	1970.0
9327	540000.0	3.3	1.0	53.0	1930.0
9329	2010000.0	3.3	1.0	207.0	2016.0
9330	1945000.0	3.3	1.0	148.0	1890.0
9331	906000.0	3.3	0.0	88.0	1920.0
9333	367000.0	3.3	0.0	42.0	1950.0
9335	1130000.0	3.3	1.0	77.0	1900.0
9336	500000.0	3.3	1.0	73.0	1980.0
9338	310000.0	3.3	1.0	37.0	1970.0
9340	1100000.0	3.3	0.0	81.0	1930.0
9341	410000.0	3.3	0.0	48.0	1960.0
9343	1125000.0	3.3	0.0	89.0	1910.0
9345	840000.0	3.3	1.0	92.0	2002.0
9348	1400000.0	3.3	2.0	172.0	2005.0
9352	680500.0	3.3	1.0	70.0	1970.0
9354	280000.0	3.3	0.0	35.0	1910.0
9357	520000.0	3.3	1.0	62.0	1890.0
9361	1200000.0	3.3	0.0	84.0	1940.0
9363	480000.0	3.3	1.0	61.0	1965.0
9373	2200000.0	3.3	0.0	238.0	1915.0
9374	1700000.0	3.3	1.0	172.0	1894.0
9383	1200000.0	3.3	1.0	86.0	1900.0
9384	1540000.0	3.3	1.0	140.0	2003.0
9387	826000.0	3.3	1.0	79.0	1970.0
9391	1700000.0	3.3	1.0	148.0	1990.0
9392	505000.0	3.3	1.0	72.0	1969.0
9397	720000.0	1.2	1.0	106.0	1993.0
9401	868000.0	1.2	1.0	114.0	1995.0
9403	530000.0	1.2	1.0	84.0	2003.0
9405	650000.0	1.2	1.0	110.0	2000.0
9406	990000.0	1.2	1.0	172.0	1995.0
9408	592500.0	1.2	1.0	100.0	2000.0
9410	600000.0	1.2	1.0	99.0	1995.0
9412	455000.0	1.2	0.0	70.0	2007.0
9416	1250000.0	1.2	1.0	176.0	2000.0
9421	425000.0	1.2	1.0	57.0	2004.0
9423	740000.0	1.2	1.0	105.0	1994.0
9427	660000.0	1.2	1.0	77.0	2000.0
9428	622500.0	1.2	1.0	67.0	2013.0
9434	800000.0	1.2	2.0	73.0	2014.0
9435	540000.0	1.2	1.0	93.0	1994.0
9437	370000.0	1.2	1.0	51.0	2000.0
9443	855000.0	7.7	1.0	112.0	1991.0
9444	832500.0	7.7	2.0	116.0	1950.0
9445	850000.0	7.7	2.0	104.0	1950.0
9446	1080000.0	7.7	2.0	95.0	1950.0
9448	927000.0	7.7	0.0	131.0	1910.0
9450	850000.0	7.7	0.0	158.0	1990.0
9451	831000.0	7.7	0.0	109.0	1890.0
9453	840000.0	7.7	2.0	277.0	2015.0
9456	1315000.0	7.7	3.0	134.0	1920.0
9458	1161000.0	7.7	5.0	236.0	2000.0
9460	1016000.0	7.7	1.0	134.0	1940.0
9461	690000.0	7.7	2.0	518.0	1965.0
9462	1070000.0	7.7	2.0	127.0	1950.0
9464	871500.0	7.7	0.0	158.0	1990.0
9468	380000.0	6.1	1.0	50.0	1960.0
9474	430000.0	6.1	1.0	71.0	1970.0
9479	602000.0	6.1	0.0	66.0	1930.0
9482	575000.0	6.1	1.0	75.0	1970.0
9487	495000.0	6.1	1.0	74.0	1970.0
9489	500000.0	6.1	1.0	70.0	2001.0
9492	1891000.0	6.1	3.0	123.0	1915.0
9494	2000000.0	6.1	3.0	160.0	1910.0
9497	1500000.0	6.1	1.0	176.0	1920.0
9499	2000000.0	6.1	2.0	192.0	1880.0
9500	500000.0	6.1	1.0	58.0	2002.0
9501	685000.0	6.1	2.0	102.0	1999.0
9502	380000.0	6.1	1.0	49.0	1967.0
9504	616000.0	6.1	2.0	115.0	1995.0
9513	400000.0	6.1	1.0	53.0	1998.0
9518	451000.0	6.1	1.0	41.0	2009.0
9520	1400000.0	6.1	2.0	183.0	2002.0
9526	459000.0	6.1	1.0	59.0	1995.0
9530	520000.0	6.1	1.0	55.0	1950.0
9534	370500.0	6.1	1.0	46.0	1960.0
9535	5046000.0	6.1	3.0	378.0	1884.0
9536	385000.0	6.1	1.0	53.0	2005.0
9537	1900000.0	6.1	2.0	122.0	1979.0
9540	390000.0	6.1	1.0	73.0	2000.0
9541	500000.0	6.1	1.0	57.0	2001.0
9547	430000.0	6.1	1.0	63.0	2000.0
9549	392000.0	6.1	1.0	43.0	2002.0
9550	1900000.0	6.1	2.0	202.0	1890.0
9555	540000.0	6.1	1.0	70.0	2003.0
9556	475000.0	6.1	1.0	83.0	1970.0
9558	570000.0	6.1	1.0	70.0	2000.0
9561	400000.0	6.1	1.0	65.0	1970.0
9564	920000.0	6.1	2.0	134.0	2000.0
9567	503500.0	6.1	1.0	72.0	1940.0
9569	580000.0	6.1	0.0	95.0	1930.0
9573	1295000.0	6.1	2.0	200.0	2000.0
9574	481000.0	6.1	1.0	61.0	1966.0
9576	1120000.0	6.1	2.0	133.0	2006.0
9578	400000.0	6.1	1.0	52.0	2012.0
9580	1210000.0	6.1	1.0	49.0	1970.0
9587	785000.0	6.1	2.0	98.0	2006.0
9588	450000.0	6.1	1.0	61.0	2009.0
9589	875000.0	6.1	1.0	68.0	1900.0
9590	650000.0	6.1	0.0	70.0	1930.0
9592	431000.0	6.1	1.0	71.0	1940.0
9596	385000.0	6.1	1.0	46.0	1970.0
9598	575000.0	6.1	1.0	78.0	2013.0
9602	4400000.0	6.1	4.0	312.0	1900.0
9611	535000.0	6.1	1.0	70.0	1930.0
9617	1200500.0	6.1	0.0	83.0	1915.0
9620	565000.0	6.1	1.0	76.0	2013.0
9622	520000.0	6.1	1.0	63.0	1980.0
9625	902000.0	6.1	0.0	108.0	1920.0
9626	1600000.0	6.1	2.0	3.0	1850.0
9630	750000.0	6.1	1.0	105.0	2009.0
9631	1365000.0	6.1	1.0	123.0	1910.0
9634	1950000.0	6.1	2.0	211.0	1880.0
9638	1678000.0	6.1	2.0	171.0	2016.0
9640	400000.0	6.1	1.0	67.0	1970.0
9642	500000.0	6.1	2.0	104.0	2000.0
9650	760000.0	6.1	0.0	95.0	1930.0
9655	580000.0	6.1	1.0	102.0	1995.0
9657	430000.0	6.1	1.0	63.0	2008.0
9661	1100000.0	6.1	2.0	141.0	1920.0
9664	435000.0	6.1	1.0	69.0	1995.0
9667	354000.0	6.1	1.0	46.0	1960.0
9684	1025000.0	9.7	1.0	180.0	1950.0
9686	1430000.0	9.7	1.0	158.0	1950.0
9688	1330000.0	9.7	1.0	159.0	1950.0
9696	1635000.0	9.7	3.0	297.0	1995.0
9697	1194000.0	9.7	2.0	143.0	1930.0
9698	1440000.0	9.7	2.0	347.0	1990.0
9700	1300000.0	9.7	2.0	160.0	1970.0
9706	850000.0	9.7	3.0	207.0	2016.0
9707	1150000.0	9.7	3.0	164.0	1950.0
9709	910000.0	9.7	2.0	117.0	1960.0
9710	1430000.0	9.7	1.0	224.0	1990.0
9713	622500.0	9.7	2.0	127.0	2004.0
9714	1500000.0	9.7	4.0	196.0	1950.0
9716	1280000.0	9.7	2.0	25.0	1977.0
9717	1485000.0	9.7	4.0	365.0	2012.0
9718	1080000.0	9.7	2.0	46.0	1980.0
9719	1715000.0	9.7	2.0	348.0	2001.0
9723	2650000.0	9.7	2.0	365.0	2009.0
9724	630000.0	9.7	1.0	106.0	2000.0
9740	1370000.0	9.7	2.0	208.0	1960.0
9752	800000.0	12.6	1.0	165.0	1940.0
9753	950000.0	12.6	1.0	145.0	1960.0
9758	780000.0	12.6	0.0	115.0	1943.0
9760	1350500.0	12.6	0.0	181.0	1940.0
9761	745000.0	12.6	2.0	122.0	1960.0
9767	657500.0	12.6	1.0	116.0	1955.0
9768	1030000.0	12.6	2.0	309.0	2002.0
9769	460000.0	12.6	1.0	110.0	2009.0
9778	490000.0	12.6	1.0	115.0	1950.0
9780	890000.0	12.6	2.0	127.0	1930.0
9783	425000.0	12.6	1.0	80.0	2000.0
9784	715000.0	12.6	2.0	104.0	1925.0
9786	816000.0	12.6	1.0	113.0	1958.0
9789	425500.0	12.6	0.0	72.0	1970.0
9793	610000.0	12.6	0.0	118.0	1965.0
9795	600000.0	12.6	1.0	126.0	1950.0
9803	611000.0	12.6	2.0	77.0	1925.0
9808	670000.0	12.6	1.0	106.0	1950.0
9816	605000.0	12.6	1.0	104.0	1956.0
9817	930000.0	12.6	2.0	174.0	2005.0
9820	880000.0	12.6	3.0	107.0	1925.0
9821	570000.0	12.6	2.0	105.0	1970.0
9822	700000.0	12.6	4.0	75.0	1960.0
9826	625000.0	12.6	1.0	120.0	1955.0
9827	695000.0	12.6	1.0	117.0	1930.0
9831	910000.0	12.6	2.0	650.0	1992.0
9833	607000.0	12.6	2.0	122.0	1965.0
9834	679500.0	12.6	1.0	125.0	2002.0
9836	500000.0	12.6	2.0	159.0	1985.0
9837	895000.0	12.6	3.0	144.0	1945.0
9840	410000.0	12.6	2.0	85.0	2008.0
9843	635000.0	12.6	1.0	107.0	1960.0
9858	480000.0	13.3	2.0	99.0	1978.0
9859	435000.0	13.3	4.0	81.0	1960.0
9862	560000.0	13.3	1.0	106.0	1970.0
9864	626800.0	13.3	2.0	130.0	1950.0
9866	571500.0	13.3	2.0	137.0	1990.0
9873	605000.0	13.3	2.0	133.0	1960.0
9877	600000.0	13.3	2.0	112.0	1960.0
9878	650000.0	13.3	0.0	112.0	1950.0
9881	736000.0	13.3	2.0	133.0	1955.0
9887	735000.0	13.3	5.0	201.0	1975.0
9895	700000.0	13.3	2.0	111.0	1975.0
9899	1190000.0	13.3	6.0	141.0	1950.0
9901	591000.0	13.3	2.0	673.0	1970.0
9902	665000.0	13.3	2.0	101.0	1940.0
9911	620000.0	13.3	2.0	155.0	2011.0
9913	503000.0	13.3	1.0	90.0	1945.0
9917	1000000.0	13.3	1.0	295.0	1999.0
9927	560000.0	13.5	3.0	115.0	1970.0
9929	615000.0	13.5	6.0	152.0	1975.0
9932	450000.0	13.5	1.0	178.0	2004.0
9939	680000.0	13.5	2.0	144.0	1966.0
9942	620000.0	13.5	4.0	125.0	1960.0
9944	545000.0	13.5	1.0	131.0	2011.0
9945	621000.0	13.5	2.0	176.0	1997.0
9950	687000.0	13.5	1.0	102.0	1950.0
9952	485000.0	13.5	2.0	166.0	1955.0
9954	510000.0	13.5	1.0	151.0	1970.0
9956	500000.0	13.5	1.0	133.0	1970.0
9960	480000.0	13.5	2.0	148.0	1960.0
9967	621000.0	13.5	1.0	130.0	1950.0
9971	690000.0	13.5	0.0	121.0	1967.0
9976	547500.0	13.5	2.0	131.0	1950.0
9979	280000.0	13.5	2.0	45.0	2009.0
9981	555000.0	13.5	1.0	106.0	1975.0
9983	600000.0	13.5	2.0	156.0	1999.0
9984	622500.0	13.5	1.0	131.0	1970.0
9987	350000.0	13.5	1.0	80.0	1990.0
9988	657000.0	13.5	4.0	178.0	1975.0
9990	682000.0	13.5	1.0	155.0	1960.0
9992	520000.0	13.5	2.0	170.0	1960.0
9993	470000.0	13.5	1.0	103.0	1971.0
9995	586000.0	13.5	1.0	120.0	1960.0
9996	305000.0	13.5	2.0	114.0	1970.0
9997	705000.0	13.5	4.0	198.0	1975.0
9999	645000.0	13.5	3.0	215.0	1970.0
10002	500000.0	13.5	2.0	109.0	1970.0
10003	510000.0	13.5	1.0	141.0	2012.0
10011	750500.0	13.5	6.0	181.0	1995.0
10012	451000.0	13.5	6.0	146.0	1978.0
10013	2440000.0	11.2	2.0	264.0	1930.0
10014	1110000.0	11.2	2.0	129.0	1970.0
10015	2128000.0	11.2	2.0	312.0	2000.0
10017	2200000.0	11.2	2.0	235.0	1920.0
10023	640000.0	11.2	1.0	76.0	1970.0
10029	1700000.0	11.2	1.0	180.0	1930.0
10030	2500000.0	11.2	2.0	256.0	1920.0
10034	2200000.0	11.2	2.0	272.0	1920.0
10041	2860000.0	11.2	2.0	264.0	2014.0
10045	1930000.0	11.2	2.0	218.0	1950.0
10046	1812500.0	11.2	2.0	230.0	1920.0
10047	760000.0	11.2	1.0	80.0	1968.0
10049	1300000.0	11.2	2.0	198.0	1950.0
10054	1960000.0	11.2	2.0	173.0	1930.0
10057	2630000.0	11.2	2.0	362.0	1925.0
10059	880000.0	11.2	2.0	110.0	1970.0
10062	1755000.0	11.2	2.0	159.0	1970.0
10063	1700000.0	11.2	1.0	143.0	1900.0
10066	1975000.0	11.2	2.0	286.0	2001.0
10068	610000.0	11.2	1.0	78.0	1970.0
10076	1850000.0	11.2	2.0	292.0	1970.0
10078	2050000.0	11.2	2.0	293.0	1910.0
10079	2100000.0	11.2	2.0	277.0	1915.0
10080	1150000.0	11.2	1.0	145.0	2005.0
10083	770500.0	11.2	1.0	92.0	1997.0
10086	600000.0	11.2	1.0	105.0	1975.0
10102	2125000.0	11.2	2.0	239.0	1927.0
10103	656000.0	11.2	1.0	76.0	1970.0
10106	1518000.0	11.2	1.0	231.0	1950.0
10107	1560000.0	11.2	1.0	209.0	2013.0
10111	865000.0	11.2	1.0	101.0	1970.0
10113	2160000.0	11.2	4.0	236.0	1969.0
10118	2300000.0	11.2	1.0	219.0	1920.0
10123	600000.0	11.2	2.0	80.0	1985.0
10125	2180000.0	11.2	2.0	128.0	1910.0
10129	1251000.0	11.2	1.0	211.0	1930.0
10131	1650000.0	11.2	2.0	295.0	1928.0
10135	1835000.0	11.2	2.0	185.0	1930.0
10136	778500.0	11.2	1.0	78.0	1960.0
10143	1201000.0	13.8	2.0	221.0	1978.0
10144	1165000.0	13.8	4.0	170.0	1972.0
10147	742500.0	13.8	2.0	128.0	1980.0
10154	1101000.0	13.8	2.0	135.0	1965.0
10160	1200000.0	13.8	2.0	155.0	1960.0
10161	990000.0	13.8	2.0	189.0	1973.0
10162	1500000.0	13.8	2.0	255.0	2013.0
10167	1290000.0	13.8	2.0	125.0	1960.0
10170	790000.0	13.8	5.0	180.0	1970.0
10171	950000.0	13.8	2.0	220.0	1973.0
10172	1421000.0	13.8	2.0	260.0	1980.0
10174	1051000.0	13.8	1.0	142.0	1970.0
10179	1710000.0	13.8	2.0	355.0	1980.0
10181	1280000.0	13.8	2.0	158.0	1970.0
10182	750000.0	13.8	4.0	335.0	2006.0
10185	1000000.0	13.8	2.0	164.0	1970.0
10186	678000.0	13.8	1.0	90.0	1980.0
10189	1010000.0	13.8	2.0	175.0	1968.0
10195	1210000.0	13.8	1.0	134.0	1960.0
10198	945000.0	13.8	2.0	181.0	1985.0
10199	725000.0	13.8	1.0	105.0	1975.0
10201	1211000.0	13.8	2.0	123.0	1970.0
10203	1100000.0	13.8	4.0	199.0	1970.0
10212	1002000.0	13.8	2.0	174.0	1960.0
10218	1209000.0	13.8	2.0	160.0	1965.0
10219	2080000.0	13.8	2.0	360.0	2016.0
10222	1118000.0	13.8	2.0	195.0	1970.0
10225	903000.0	13.8	2.0	22.0	1960.0
10226	1220000.0	13.8	2.0	133.0	1960.0
10232	1650000.0	13.8	2.0	280.0	2005.0
10233	1182500.0	13.8	2.0	150.0	1975.0
10234	1020000.0	13.8	2.0	145.0	1965.0
10238	650000.0	13.8	2.0	120.0	1975.0
10241	1509000.0	13.8	2.0	158.0	1960.0
10252	517500.0	6.5	0.0	53.0	1910.0
10254	370000.0	6.5	1.0	62.0	1999.0
10256	805000.0	6.5	2.0	95.0	2009.0
10260	1428888.0	6.5	1.0	153.0	1930.0
10262	940000.0	6.5	1.0	110.0	1950.0
10263	270000.0	6.5	1.0	33.0	1970.0
10276	365000.0	6.5	1.0	40.0	1970.0
10279	525500.0	6.5	1.0	72.0	1975.0
10281	944000.0	6.5	1.0	78.0	1900.0
10283	887000.0	6.5	2.0	129.0	1935.0
10286	701000.0	6.5	2.0	71.0	1958.0
10288	1110000.0	6.5	0.0	105.0	1925.0
10292	332000.0	6.5	1.0	48.0	1975.0
10294	1265000.0	6.5	2.0	97.0	1920.0
10295	1085000.0	6.5	2.0	102.0	1930.0
10296	898000.0	6.5	2.0	108.0	2010.0
10297	1235000.0	6.5	1.0	133.0	1920.0
10298	910500.0	6.5	2.0	144.0	2010.0
10299	995000.0	6.5	1.0	96.0	1920.0
10300	760000.0	6.5	0.0	75.0	1900.0
10301	505000.0	6.5	0.0	80.0	1980.0
10302	1400000.0	6.5	1.0	159.0	1920.0
10305	1110000.0	6.5	1.0	156.0	1950.0
10306	1200000.0	6.5	1.0	345.0	1905.0
10310	450000.0	6.5	1.0	52.0	1970.0
10321	874000.0	6.5	2.0	2.0	1985.0
10322	1427000.0	6.5	1.0	127.0	1920.0
10325	383000.0	6.5	1.0	44.0	1965.0
10330	1290000.0	6.5	2.0	138.0	1920.0
10333	450000.0	6.5	1.0	59.0	1960.0
10336	438000.0	6.5	1.0	66.0	1970.0
10340	1250000.0	6.5	3.0	234.0	2013.0
10341	1070000.0	6.5	2.0	140.0	2007.0
10343	1570000.0	6.5	1.0	377.0	1920.0
10344	486000.0	6.5	1.0	66.0	1960.0
10346	1211000.0	6.5	0.0	97.0	1915.0
10348	1280000.0	6.5	1.0	130.0	1910.0
10349	1478000.0	6.5	0.0	152.0	1900.0
10353	1913000.0	6.5	2.0	212.0	1930.0
10357	928500.0	6.5	2.0	150.0	1960.0
10359	432500.0	6.5	1.0	56.0	1965.0
10360	330000.0	6.5	1.0	40.0	1970.0
10364	1370000.0	6.5	3.0	153.0	1930.0
10367	303500.0	6.5	1.0	41.0	1970.0
10368	1160000.0	6.5	2.0	149.0	2001.0
10377	1380000.0	6.5	1.0	128.0	1920.0
10383	1435000.0	4.6	0.0	135.0	1943.0
10384	5500000.0	4.6	2.0	374.0	2000.0
10393	5500000.0	4.6	5.0	332.0	1923.0
10395	1689000.0	4.6	0.0	118.0	1920.0
10397	1100000.0	4.6	1.0	126.0	1935.0
10403	925000.0	4.6	2.0	109.0	1970.0
10404	450000.0	4.6	1.0	62.0	1970.0
10406	349000.0	4.6	1.0	38.0	1958.0
10426	2650000.0	4.6	2.0	291.0	2000.0
10429	2820000.0	4.6	2.0	205.0	1967.0
10432	810000.0	4.6	2.0	94.0	1980.0
10435	2840000.0	4.6	4.0	228.0	2000.0
10436	2700000.0	4.6	2.0	220.0	2010.0
10451	6250000.0	4.6	2.0	342.0	2000.0
10452	4500000.0	4.6	2.0	367.0	1980.0
10454	541000.0	4.6	1.0	57.0	1970.0
10455	1550000.0	4.6	2.0	214.0	2000.0
10456	2205000.0	4.6	2.0	185.0	2014.0
10465	950000.0	4.6	1.0	107.0	1960.0
10473	366000.0	4.6	1.0	35.0	1967.0
10475	2620000.0	4.6	2.0	286.0	1925.0
10477	1900000.0	4.6	1.0	139.0	1900.0
10480	4000000.0	4.6	2.0	331.0	1963.0
10489	4200000.0	4.6	2.0	331.0	2005.0
10496	690000.0	4.6	1.0	83.0	1960.0
10503	511000.0	4.6	2.0	68.0	1970.0
10510	910000.0	4.6	2.0	136.0	1980.0
10511	2250000.0	4.6	2.0	205.0	1930.0
10514	525000.0	4.6	1.0	82.0	1950.0
10516	3270000.0	4.6	1.0	215.0	1935.0
10524	960000.0	13.8	2.0	183.0	1990.0
10526	1010000.0	13.8	2.0	163.0	1960.0
10528	880000.0	13.8	4.0	167.0	1970.0
10531	770000.0	13.8	2.0	135.0	1970.0
10532	730000.0	13.8	1.0	172.0	1960.0
10538	1005000.0	13.8	1.0	183.0	1950.0
10540	555000.0	13.8	2.0	90.0	1980.0
10542	546000.0	13.8	1.0	100.0	1975.0
10544	765000.0	13.8	2.0	138.0	1975.0
10545	920000.0	13.8	2.0	143.0	1975.0
10553	1025000.0	13.8	2.0	233.0	1978.0
10555	895000.0	13.8	2.0	18.0	1980.0
10557	820000.0	13.8	2.0	177.0	1960.0
10559	870000.0	13.8	2.0	137.0	1960.0
10562	1050000.0	13.8	2.0	202.0	1977.0
10568	660000.0	14.9	0.0	124.0	1970.0
10569	581000.0	14.9	2.0	100.0	1970.0
10573	600000.0	14.9	1.0	129.0	1970.0
10574	690000.0	14.9	1.0	129.0	2015.0
10577	582000.0	14.9	0.0	90.0	1950.0
10578	740000.0	14.9	1.0	104.0	1960.0
10579	671000.0	14.9	2.0	163.0	2002.0
10580	741000.0	14.9	1.0	103.0	1960.0
10585	537000.0	14.9	2.0	95.0	1960.0
10586	1040000.0	14.9	1.0	131.0	1950.0
10587	1171000.0	14.9	2.0	325.0	2010.0
10588	662000.0	14.9	2.0	114.0	1960.0
10591	922000.0	14.9	2.0	153.0	1960.0
10593	860500.0	14.9	0.0	147.0	1960.0
10595	702000.0	14.9	1.0	97.0	1970.0
